center,left,right,steering,throttle,reverse,speed
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_56_500.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_56_500.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_56_500.jpg,-0.4,1.0,0.0,30.1607
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_56_571.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_56_571.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_56_571.jpg,-0.6000001,1.0,0.0,30.13486
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_56_643.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_56_643.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_56_643.jpg,0.0,1.0,0.0,30.17711
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_56_711.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_56_711.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_56_711.jpg,-0.05,1.0,0.0,30.18794
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_56_780.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_56_780.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_56_780.jpg,-0.2,1.0,0.0,30.1875
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_56_852.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_56_852.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_56_852.jpg,0.0,1.0,0.0,30.18563
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_56_924.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_56_924.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_56_924.jpg,0.0,1.0,0.0,30.18904
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_56_997.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_56_997.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_56_997.jpg,0.0,1.0,0.0,30.18979
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_57_066.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_57_066.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_57_066.jpg,0.0,1.0,0.0,30.19133
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_57_139.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_57_139.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_57_139.jpg,0.0,1.0,0.0,30.19134
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_57_213.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_57_213.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_57_213.jpg,-0.2,1.0,0.0,30.18071
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_57_283.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_57_283.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_57_283.jpg,-0.35,1.0,0.0,30.16372
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_57_350.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_57_350.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_57_350.jpg,-0.5500001,1.0,0.0,30.13973
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_57_418.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_57_418.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_57_418.jpg,-0.7,1.0,0.0,30.12127
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_57_488.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_57_488.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_57_488.jpg,-0.9000002,1.0,0.0,30.10106
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_57_556.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_57_556.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_57_556.jpg,0.0,1.0,0.0,30.1633
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_57_625.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_57_625.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_57_625.jpg,0.0,1.0,0.0,30.17625
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_57_692.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_57_692.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_57_692.jpg,0.0,1.0,0.0,30.1873
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_57_765.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_57_765.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_57_765.jpg,0.0,1.0,0.0,30.19015
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_57_839.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_57_839.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_57_839.jpg,0.0,1.0,0.0,30.1903
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_57_910.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_57_910.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_57_910.jpg,0.0,1.0,0.0,30.18809
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_57_981.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_57_981.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_57_981.jpg,-0.15,1.0,0.0,30.18565
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_58_050.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_58_050.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_58_050.jpg,-0.35,1.0,0.0,30.16465
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_58_123.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_58_123.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_58_123.jpg,0.0,1.0,0.0,30.18992
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_58_192.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_58_192.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_58_192.jpg,-0.1,1.0,0.0,30.1902
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_58_263.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_58_263.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_58_263.jpg,-0.25,1.0,0.0,30.18045
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_58_334.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_58_334.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_58_334.jpg,0.0,1.0,0.0,30.18994
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_58_404.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_58_404.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_58_404.jpg,-0.1,1.0,0.0,30.1911
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_58_473.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_58_473.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_58_473.jpg,-0.3,1.0,0.0,30.17494
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_58_545.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_58_545.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_58_545.jpg,0.0,1.0,0.0,30.18918
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_58_614.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_58_614.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_58_614.jpg,-0.2,1.0,0.0,30.18626
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_58_681.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_58_681.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_58_681.jpg,-0.35,1.0,0.0,30.16734
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_58_752.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_58_752.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_58_752.jpg,-0.5500001,1.0,0.0,30.14213
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_58_822.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_58_822.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_58_822.jpg,0.0,1.0,0.0,30.1854
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_58_895.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_58_895.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_58_895.jpg,-0.15,1.0,0.0,30.19046
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_58_965.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_58_965.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_58_965.jpg,-0.3,1.0,0.0,30.17742
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_59_034.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_59_034.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_59_034.jpg,0.0,1.0,0.0,30.18833
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_59_109.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_59_109.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_59_109.jpg,-0.2,1.0,0.0,30.18572
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_59_182.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_59_182.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_59_182.jpg,-0.35,1.0,0.0,30.16937
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_59_256.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_59_256.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_59_256.jpg,-0.05,1.0,0.0,30.18916
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_59_331.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_59_331.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_59_331.jpg,-0.25,1.0,0.0,30.18267
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_59_405.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_59_405.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_59_405.jpg,0.0,1.0,0.0,30.18513
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_59_472.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_59_472.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_59_472.jpg,-0.05,1.0,0.0,30.19014
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_59_540.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_59_540.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_59_540.jpg,-0.2,1.0,0.0,30.18489
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_59_609.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_59_609.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_59_609.jpg,0.0,1.0,0.0,30.18464
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_59_683.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_59_683.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_59_683.jpg,0.0,1.0,0.0,30.18929
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_59_751.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_59_751.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_59_751.jpg,0.0,1.0,0.0,30.19011
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_59_824.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_59_824.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_59_824.jpg,-0.1,1.0,0.0,30.18911
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_59_895.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_59_895.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_59_895.jpg,-0.3,1.0,0.0,30.17132
beta_simulator_windows/data/IMG/center_2023_11_29_12_26_59_965.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_26_59_965.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_26_59_965.jpg,-0.45,1.0,0.0,30.15302
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_00_034.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_00_034.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_00_034.jpg,0.0,1.0,0.0,30.18839
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_00_105.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_00_105.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_00_105.jpg,0.0,1.0,0.0,30.18971
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_00_177.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_00_177.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_00_177.jpg,0.0,1.0,0.0,30.1902
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_00_244.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_00_244.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_00_244.jpg,0.0,1.0,0.0,30.19032
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_00_315.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_00_315.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_00_315.jpg,0.0,1.0,0.0,30.19029
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_00_385.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_00_385.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_00_385.jpg,0.0,1.0,0.0,30.19038
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_00_455.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_00_455.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_00_455.jpg,0.0,1.0,0.0,30.19025
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_00_527.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_00_527.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_00_527.jpg,0.0,1.0,0.0,30.19063
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_00_597.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_00_597.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_00_597.jpg,0.0,1.0,0.0,30.19034
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_00_670.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_00_670.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_00_670.jpg,0.0,1.0,0.0,30.18992
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_00_736.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_00_736.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_00_736.jpg,0.0,1.0,0.0,30.19083
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_00_806.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_00_806.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_00_806.jpg,0.0,1.0,0.0,30.19018
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_00_877.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_00_877.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_00_877.jpg,0.0,1.0,0.0,30.18977
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_00_948.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_00_948.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_00_948.jpg,0.0,1.0,0.0,30.19038
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_01_018.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_01_018.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_01_018.jpg,0.0,1.0,0.0,30.19029
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_01_087.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_01_087.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_01_087.jpg,0.0,1.0,0.0,30.19027
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_01_153.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_01_153.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_01_153.jpg,0.0,1.0,0.0,30.19035
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_01_220.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_01_220.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_01_220.jpg,0.0,1.0,0.0,30.19041
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_01_289.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_01_289.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_01_289.jpg,0.0,1.0,0.0,30.19034
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_01_357.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_01_357.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_01_357.jpg,0.0,1.0,0.0,30.18983
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_01_424.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_01_424.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_01_424.jpg,0.0,1.0,0.0,30.19047
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_01_496.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_01_496.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_01_496.jpg,0.0,1.0,0.0,30.19041
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_01_564.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_01_564.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_01_564.jpg,0.0,1.0,0.0,30.19057
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_01_632.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_01_632.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_01_632.jpg,0.0,1.0,0.0,30.19021
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_01_701.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_01_701.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_01_701.jpg,0.0,1.0,0.0,30.19049
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_01_776.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_01_776.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_01_776.jpg,-0.1,1.0,0.0,30.18754
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_01_850.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_01_850.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_01_850.jpg,0.0,1.0,0.0,30.18577
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_01_919.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_01_919.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_01_919.jpg,0.0,1.0,0.0,30.19041
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_01_986.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_01_986.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_01_986.jpg,0.0,1.0,0.0,30.19014
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_02_054.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_02_054.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_02_054.jpg,0.0,1.0,0.0,30.19027
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_02_128.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_02_128.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_02_128.jpg,0.0,1.0,0.0,30.19031
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_02_200.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_02_200.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_02_200.jpg,0.0,1.0,0.0,30.19031
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_02_272.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_02_272.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_02_272.jpg,0.0,1.0,0.0,30.19029
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_02_342.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_02_342.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_02_342.jpg,0.0,1.0,0.0,30.19028
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_02_413.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_02_413.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_02_413.jpg,0.0,1.0,0.0,30.19033
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_02_483.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_02_483.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_02_483.jpg,0.0,1.0,0.0,30.19031
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_02_555.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_02_555.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_02_555.jpg,0.0,1.0,0.0,30.19028
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_02_628.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_02_628.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_02_628.jpg,0.0,1.0,0.0,30.19029
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_02_700.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_02_700.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_02_700.jpg,0.0,1.0,0.0,30.19031
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_02_769.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_02_769.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_02_769.jpg,0.0,1.0,0.0,30.1903
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_02_842.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_02_842.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_02_842.jpg,0.0,1.0,0.0,30.19029
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_02_911.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_02_911.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_02_911.jpg,0.0,1.0,0.0,30.19029
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_02_977.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_02_977.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_02_977.jpg,0.0,1.0,0.0,30.19028
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_03_048.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_03_048.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_03_048.jpg,0.0,1.0,0.0,30.1903
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_03_120.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_03_120.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_03_120.jpg,0.0,1.0,0.0,30.19029
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_03_191.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_03_191.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_03_191.jpg,0.0,1.0,0.0,30.19032
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_03_259.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_03_259.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_03_259.jpg,0.0,1.0,0.0,30.1903
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_03_327.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_03_327.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_03_327.jpg,0.0,1.0,0.0,30.19032
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_03_394.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_03_394.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_03_394.jpg,0.0,1.0,0.0,30.19031
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_03_466.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_03_466.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_03_466.jpg,0.0,1.0,0.0,30.19029
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_03_536.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_03_536.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_03_536.jpg,0.0,1.0,0.0,30.19029
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_03_604.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_03_604.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_03_604.jpg,0.0,1.0,0.0,30.19032
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_03_672.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_03_672.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_03_672.jpg,0.0,1.0,0.0,30.1903
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_03_741.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_03_741.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_03_741.jpg,0.0,1.0,0.0,30.19029
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_03_815.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_03_815.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_03_815.jpg,0.0,1.0,0.0,30.19028
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_03_886.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_03_886.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_03_886.jpg,0.0,1.0,0.0,30.1903
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_03_957.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_03_957.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_03_957.jpg,0.0,1.0,0.0,30.19029
beta_simulator_windows/data/IMG/center_2023_11_29_12_27_04_027.jpg,beta_simulator_windows/data/IMG/left_2023_11_29_12_27_04_027.jpg,beta_simulator_windows/data/IMG/right_2023_11_29_12_27_04_027.jpg,0.0,1.0,0.0,30.19029
